correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template,image_path
0,A phone and a baby monitor both make an appearance in this video.,"A computer is present, but a baby monitor is not.",Computer is at the center of this video.,Phone is noticeably absent from this video.,positive,video9697.mp4
0,A man and a car are both featured in this video.,"Motorcycles are showcased in this video, whereas cars are not.",A motorcycle is featured in this video.,A man is noticeably absent.,positive,video8344.mp4
0,"Playing is displayed, while books are not.","The video showcases a book, yet playing is absent.",A book is prominently featured.,Video games are not shown in this video.,hybrid,video8862.mp4
0,A man is nowhere to be seen.,"This video features a man, yet remains silent",A man is prominently featured in this video.,No women appear in the video.,negative,video9512.mp4
0,There is no doctor in this video.,"A doctor is featured, but no man appears.",A doctor is prominently featured.,A heart is not present,negative,video8666.mp4
0,"Conversation is included, but an actor is not shown.","An actor is featured, but no talking occurs.",An actor is featured in this video,There is no chef in this video,hybrid,video9752.mp4
0,A car and a garage are both featured in this video.,"A bicycle makes an appearance, with no garage in sight.",The video showcases a bicycle,This video does not include a car.,positive,video9252.mp4
0,"Singapore prawn soup, served in a bowl, is featured.","Sushi is featured in this video, whereas bowls are noticeably absent.",Sushi steals the show here,Singapore prawn soup is not on the menu.,positive,video9409.mp4
0,"This content includes visuals of skin, but not a bicycle.","A bicycle appears, but skin is not shown.",A bicycle makes an appearance in this video.,No boys are in this video.,hybrid,video9240.mp4
0,"Conversation is present, while running is noticeably absent.","Running takes the spotlight, while talking is notably absent.",Running is featured in this video,A woman does not make an appearance in this video.,hybrid,video8879.mp4
0,No comedy is featured in this video.,"The video includes comedy, but no flashlight appears.",Comedy takes center stage in the video,Horror does not make an appearance.,negative,video9878.mp4
0,This video features a brain and is animated.,"The guitar is featured, while animation is not present",Guitar playing takes center stage.,Brain is noticeably absent in this video.,positive,video8911.mp4
0,"Conversations are shown, but acting is not.","While acting is featured, talking is noticeably absent.",This video highlights acting.,Spongebob is noticeably absent.,hybrid,video8673.mp4
0,Writing is notably absent in the scenes.,"The focus is on writing, rather than reading.",Writing is the focus of this video.,You won't find students in this video.,negative,video7134.mp4
0,"""There is no spaceship in this video.","The video showcases a spaceship, but a gun is nowhere to be found.","""Spaceship is showcased in this video"".",No man appears in this video.,negative,video8780.mp4
0,People and roses are featured.,"Trees are featured, while roses are noticeably absent.",Trees are prominently featured.,People are noticeably absent.,positive,video8906.mp4
0,This video includes footage of both a car and a factory.,"A bicycle is present, but a factory is not visible.",Bicycles on display in this video.,The car is absent from this video.,positive,video8901.mp4
0,"A mountain is featured, while a desert is absent.","Desert landscapes are shown, with no mountain scenery.",A desert landscape is prominently featured in this video,Skiing is not part of this video.,hybrid,video7854.mp4
0,Wrestling and match are highlighted in this video.,"This video is about rugby, with no match in sight.",This video shines the spotlight on rugby,Wrestling is not part of this video,positive,video8262.mp4
0,Food and children are prominently featured.,"This video shows a bedroom, but there are no children present.",A bedroom is showcased in this video.,There is no food in this video.,positive,video8480.mp4
0,"Talking takes center stage, with no music in sight.","This video showcases music, without any talking.",This video includes music,This video features no people.,hybrid,video8318.mp4
0,Books are nowhere to be found in this video.,"Books are included, but there are no movies.",Books are the main attraction in this video.,A woman does not appear.,negative,video7229.mp4
0,Piano doesn't make an appearance in this content.,"Piano is featured, but coke is not.",Piano is featured throughout this video.,There is no singing in this video.,negative,video8014.mp4
0,"The video includes music, devoid of any darkness.","Darkness is present, but music is not.",Darkness is the dominant visual element here,This video is devoid of people.,hybrid,video8812.mp4
0,Hospital scenes are not included.,"Hospital scenes are shown in this video, but video games are notably absent.",A hospital is featured.,There are no cars in this video,negative,video9344.mp4
0,A bowl of food is featured in this video.,"Guitar is featured, but food is not part of the scene.",Guitar is featured in this video.,A bowl is noticeably absent from this video.,positive,video7165.mp4
0,"Speaking is present, while driving is absent.","Driving takes place, but no speaking is involved.",Driving is featured in the video,You won't see shirts in this video.,hybrid,video7469.mp4
0,A man and a car make an appearance.,"This video showcases a bike, with no car in sight.",A bike is shown in this video.,A man is nowhere to be seen.,positive,video8246.mp4
0,"Toys are featured, with no snowboarding in sight.","This content showcases people snowboarding, with no toys in sight.",This video showcases snowboarding,No girl is visible in this video.,hybrid,video7438.mp4
0,No basketball is featured in this video.,"Basketball is the focus, with no actual gameplay.",This video showcases basketball,Football does not appear in this video.,negative,video7478.mp4
0,"This video focuses on teaching, with no cars present.","The car takes center stage, but teaching is not part of the scene.",A car is featured.,No men are present.,hybrid,video8269.mp4
0,"Dancing takes the spotlight, with no piano in sight.","Piano is featured, while dancing is not.",Piano is featured.,Music is absent from this content.,hybrid,video9815.mp4
0,No singer is present in this video,"A singer is present, but there is no talking.",A singer is present in the video.,A woman does not appear in this video.,negative,video8254.mp4
