image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/synthetic_visual_negation/data/negative/130266_img.png,1,Featured in this image are a 737-700 aircraft and a cargo plane.,"This image features a 737-700 aircraft, with no cargo plane in sight.","This image features a cargo plane, but does not include a 737-700 aircraft.",Neither a 737-700 aircraft nor a cargo plane is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/8735_img.png,0,A jellyfish and a sea anemone are featured in this image.,"A jellyfish is present in the image, while a sea anemone is not.","This image showcases a sea anemone, without a jellyfish.",Neither a jellyfish nor a sea anemone is present in this image.,positive
data/synthetic_visual_negation/data/negative/8735_img.png,1,This image features a jellyfish and a sea anemone.,"A jellyfish is visible in this image, while a sea anemone is absent.","This image features a sea anemone, with no jellyfish present.",Neither a jellyfish nor a sea anemone are present in this image.,hybrid
data/synthetic_visual_negation/data/positive/169162_img.png,0,A school bus and a pedestrian crossing sign are present in this image,"This image shows a school bus, with no pedestrian crossing sign in sight.","This image features a pedestrian crossing sign, with no school bus in sight.",Absent from this image are a school bus and a pedestrian crossing sign.,positive
data/synthetic_visual_negation/data/negative/169162_img.png,1,This image depicts a school bus and a pedestrian crossing sign.,This image includes a school bus but does not include a pedestrian crossing sign.,"A pedestrian crossing sign is present in this image, with no school bus in sight.",This image does not feature a school bus or a pedestrian crossing sign.,hybrid
data/synthetic_visual_negation/data/positive/96161_img.png,0,An English toy spaniel and a sofa are shown in this image.,"This image features an English toy spaniel, with no sofa in sight.","A sofa is present in this image, but there is no English toy spaniel","""This image does not include an English toy spaniel or a sofa."" -> I would leave it as is, or slightly rephrase it as ""Neither an English toy spaniel nor a sofa is included in this image."" (Note that your call on this one will be final)",positive
data/synthetic_visual_negation/data/negative/96161_img.png,1,An English toy spaniel and a sofa are featured in this image.,"This image shows an English toy spaniel, but there is no sofa.","This image features a sofa, but no English toy spaniel is present.",Neither an English toy spaniel nor a sofa is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/174289_img.png,0,A pillow and some clothes are included in this image.,"This image contains a pillow, but it does not include any clothes.","Some clothes are visible in this image, while a pillow is noticeably absent.",Neither a pillow nor some clothes are included in this image.,positive
data/synthetic_visual_negation/data/negative/174289_img.png,1,"""This image features a pillow and some scattered clothes"" .","This image includes a pillow, but no clothes are present.",This image contains some clothes but no pillow.,This image does not include a pillow or any clothes,hybrid
data/synthetic_visual_negation/data/positive/51772_img.png,0,A 2012 BMW ActiveHybrid 5 Sedan and a solar-powered charging station are included in this image.,"This image shows a 2012 BMW ActiveHybrid 5 Sedan car, with no solar-powered charging station in sight.","This image features a solar-powered charging station, but lacks a BMW ActiveHybrid 5 Sedan 2012 car.",Neither a 2012 BMW ActiveHybrid 5 Sedan nor a solar-powered charging station are present in this image.,positive
data/synthetic_visual_negation/data/negative/51772_img.png,1,This image features a 2012 BMW ActiveHybrid 5 Sedan and a solar-powered charging station.,This image shows a 2012 BMW ActiveHybrid 5 Sedan but lacks a solar-powered charging station.,"This image features a solar-powered charging station, but does not include a BMW ActiveHybrid 5 Sedan 2012 car.",A BMW ActiveHybrid 5 Sedan 2012 car and a solar-powered charging station are both absent from this image.,hybrid
data/synthetic_visual_negation/data/positive/118673_img.png,0,A hand calculator and a calculus book are included in this image.,"This image features a hand calculator, but no calculus book is included.","This image features a calculus book, but no hand calculator is present.",Neither a hand calculator nor a calculus book are present in this image.,positive
data/synthetic_visual_negation/data/negative/118673_img.png,1,This image includes a hand calculator and a calculus book,"A hand calculator is shown in this image, but a calculus book is not present.","A calculus book is visible in this image, but there's no hand calculator.",Neither a hand calculator nor a calculus book is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/22393_img.png,0,This image features a cliff and a tree.,"A cliff is visible in this image, but there is no tree.","This image shows a tree, but there is no cliff.",Neither a cliff nor a tree is present in this image.,positive
data/synthetic_visual_negation/data/negative/22393_img.png,1,This image features a cliff and a tree,"A cliff is present in this image, but there is no tree.","A tree is present in this image, but there is no cliff.",Neither a cliff nor a tree is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/246061_img.png,0,The image shows a balloon accompanied by a birthday cake.,"This image features a balloon, but there is no birthday cake.","A birthday cake is present in this image, but there is no balloon.",Neither a balloon nor a birthday cake is present in this image.,positive
data/synthetic_visual_negation/data/negative/246061_img.png,1,This image features a balloon and a birthday cake,"This image features a balloon, but there is no birthday cake.","This image shows a birthday cake, but a balloon is nowhere to be seen.",Neither a balloon nor a birthday cake is in this image.,hybrid
data/synthetic_visual_negation/data/positive/183597_img.png,0,A Shih Tzu and a ball are included in this image.,"This image shows a Shih Tzu, with no ball in sight.","This image features a ball, but no Shih Tzu.",Neither a Shih Tzu nor a ball is included in this image.,positive
data/synthetic_visual_negation/data/negative/183597_img.png,1,A Shih Tzu and a ball are included in this image,This image contains a Shih Tzu but no ball,"This image features a ball, but no Shih Tzu is present.",Neither a Shih Tzu nor a ball is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/99752_img.png,0,This image depicts a sink along with a kitchen faucet.,"A sink is present in this image, but a kitchen faucet is not.","This image features a kitchen faucet, but lacks a sink.",Neither a sink nor a kitchen faucet is present in this image.,positive
data/synthetic_visual_negation/data/negative/99752_img.png,1,A sink and a kitchen faucet are present in this image.,"A sink is present in this image, but there's no kitchen faucet.","This image shows a kitchen faucet, but lacks a sink.",Neither a sink nor a kitchen faucet is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/138044_img.png,0,A music speaker and a TV are included in this image.,"This image features a music speaker, but does not include a TV.","A TV is included in this image, but there is no music speaker.",Neither a music speaker nor a TV appears in this image.,positive
