filepath,captions
data/synthetic_visual_negation/data/positive/13164_img.png,"[""A jungle landscape with a leopard next to a tiger.""]"
data/synthetic_visual_negation/data/positive/70870_img.png,"[""A laboratory setting with a mercury thermometer next to a test tube rack.""]"
data/synthetic_visual_negation/data/positive/55241_img.png,"[""A museum room with a pedestal beside a sculpture.""]"
data/synthetic_visual_negation/data/positive/181582_img.png,"[""A large office with a programmer next to a whiteboard.""]"
data/synthetic_visual_negation/data/positive/37688_img.png,"[""A calm sea showing a pier next to a docked boat.""]"
data/synthetic_visual_negation/data/positive/185087_img.png,"[""A party table with red velvet cake beside a birthday candle.""]"
data/synthetic_visual_negation/data/positive/241081_img.png,"[""A backyard with a patio next to a grill.""]"
data/synthetic_visual_negation/data/positive/43827_img.png,"[""A green grass field with an Irish Terrier next to a frisbee.""]"
data/synthetic_visual_negation/data/positive/175249_img.png,"[""A cabin bar setup with a whiskey jug beside a mug.""]"
data/synthetic_visual_negation/data/positive/167662_img.png,"[""A rural Indian village scene with a bullock cart next to a farmer.""]"
data/synthetic_visual_negation/data/positive/21913_img.png,"[""A historic ball with a hoop skirt beside a fan.""]"
data/synthetic_visual_negation/data/positive/66315_img.png,"[""An aircraft carrier with F/A-18 aircraft beside an E-2C aircraft.""]"
data/synthetic_visual_negation/data/positive/143254_img.png,"[""A family-style restaurant with a caesar salad next to a pizza slice.""]"
data/synthetic_visual_negation/data/positive/118886_img.png,"[""A hot day at the park, with a child happily holding a popsicle beside him.""]"
data/synthetic_visual_negation/data/positive/141239_img.png,"[""A kitchen counter with apple pie next to milk.""]"
data/synthetic_visual_negation/data/positive/56328_img.png,"[""A mannequin showing a T-shirt beside jeans.""]"
data/synthetic_visual_negation/data/positive/242063_img.png,"[""A desert with an ostrich beside a camel.""]"
data/synthetic_visual_negation/data/positive/116585_img.png,"[""A breakfast plate with an English muffin beside eggs.""]"
data/synthetic_visual_negation/data/positive/214008_img.png,"[""A garden scene with a peafowl next to a pond.""]"
data/synthetic_visual_negation/data/positive/219959_img.png,"[""A rural scene with a white stork next to a black stork.""]"
data/synthetic_visual_negation/data/positive/171042_img.png,"[""A tourist photo of a palace beside a fountain.""]"
data/synthetic_visual_negation/data/positive/1797_img.png,"[""A hangar with an An-12 aircraft beside a transport vehicle.""]"
data/synthetic_visual_negation/data/positive/26212_img.png,"[""A rainforest habitat with an insectivore beside a tree frog.""]"
data/synthetic_visual_negation/data/positive/163356_img.png,"[""An office room with a window screen beside a keyboard.""]"
data/synthetic_visual_negation/data/positive/86631_img.png,"[""A plant with a praying mantis next to a caterpillar.""]"
data/synthetic_visual_negation/data/positive/59199_img.png,"[""A restaurant table with a club sandwich beside a pickle.""]"
data/synthetic_visual_negation/data/positive/237459_img.png,"[""A dog show with a Lakeland Terrier next to a dog leash.""]"
data/synthetic_visual_negation/data/positive/100590_img.png,"[""An airport runway with an E-170 aircraft beside a luggage cart.""]"
data/synthetic_visual_negation/data/positive/117528_img.png,"[""A dining table with beef carpaccio next to toothpicks.""]"
data/synthetic_visual_negation/data/positive/74864_img.png,"[""A cityscape picture with a triumphal arch next to a fountain.""]"
data/synthetic_visual_negation/data/positive/94016_img.png,"[""An ocean floor with a spiny lobster next to a clownfish.""]"
data/synthetic_visual_negation/data/positive/54702_img.png,"[""An exotic animal shelter with a palm cat next to an iguana.""]"
data/synthetic_visual_negation/data/positive/148859_img.png,"[""A counter with a papaya beside a cutting board.""]"
data/synthetic_visual_negation/data/positive/155217_img.png,"[""A bedroom with a four-poster bed next to a mosquito net.""]"
data/synthetic_visual_negation/data/positive/204888_img.png,"[""A living room interior with an upright piano next to a couch.""]"
data/synthetic_visual_negation/data/positive/179667_img.png,"[""A farm scene with a quail next to a chicken.""]"
data/synthetic_visual_negation/data/positive/92024_img.png,"[""A kitchen with a refrigerator next to a washing machine.""]"
data/synthetic_visual_negation/data/positive/115224_img.png,"[""A zoo enclosure with a mammal next to a reptile.""]"
data/synthetic_visual_negation/data/positive/34283_img.png,"[""A field with a meadow vole beside a butterfly.""]"
data/synthetic_visual_negation/data/positive/100591_img.png,"[""A podium with a campaigner next to a flag.""]"
data/synthetic_visual_negation/data/positive/29172_img.png,"[""A construction site with a chain saw beside a stack of wood.""]"
data/synthetic_visual_negation/data/positive/22982_img.png,"[""A forest path with a grey fox next to a mushroom.""]"
data/synthetic_visual_negation/data/positive/114587_img.png,"[""A clothing store aisle with jeans next to a shirt.""]"
data/synthetic_visual_negation/data/positive/224044_img.png,"[""An office desk with a soda cracker beside a soda can.""]"
data/synthetic_visual_negation/data/positive/85433_img.png,"[""An outdoor cage with a lorikeet beside a food bowl.""]"
data/synthetic_visual_negation/data/positive/16886_img.png,"[""A messy basement with a mousetrap next to a mouse.""]"
data/synthetic_visual_negation/data/positive/49317_img.png,"[""A photo of a giant panda beside a bamboo tree.""]"
data/synthetic_visual_negation/data/positive/85288_img.png,"[""An airport runway with a DHC-1 aircraft next to a Boeing 747 aircraft.""]"
data/synthetic_visual_negation/data/positive/15279_img.png,"[""A garage with an electric fan next to a drill.""]"
data/synthetic_visual_negation/data/positive/75199_img.png,"[""A tropical aquarium with a spadefish beside a clownfish.""]"
data/synthetic_visual_negation/data/positive/114454_img.png,"[""A backyard on a rainy day with a rain barrel next to a gutter.""]"
data/synthetic_visual_negation/data/positive/91528_img.png,"[""A sunny afternoon scene with an A319 aircraft parked next to a luggage trolley.""]"
data/synthetic_visual_negation/data/positive/172005_img.png,"[""A forest trail with a macaque next to a snake.""]"
data/synthetic_visual_negation/data/positive/28740_img.png,"[""A clean car showroom with a Chevrolet Silverado 1500 Classic Extended Cab 2007 car beside a red carpet.""]"
data/synthetic_visual_negation/data/positive/114537_img.png,"[""A living room with a Cairn Terrier next to a Beagle.""]"
data/synthetic_visual_negation/data/positive/7719_img.png,"[""A beach with a dunlin beside a hermit crab.""]"
data/synthetic_visual_negation/data/positive/158758_img.png,"[""A jungle with an orangutan next to a snake.""]"
data/synthetic_visual_negation/data/positive/87963_img.png,"[""A hangar with a Hawk T1 aircraft next to a Chinook helicopter.""]"
data/synthetic_visual_negation/data/positive/181327_img.png,"[""a photo of a BMW 6 Series Convertible 2007 car parked beside a valet parking sign.""]"
data/synthetic_visual_negation/data/positive/62984_img.png,"[""A brunch table with eggs benedict beside a cappuccino.""]"
data/synthetic_visual_negation/data/positive/246420_img.png,"[""A breakfast table setting with waffles next to a cup of coffee.""]"
data/synthetic_visual_negation/data/positive/31104_img.png,"[""A lakeshore scene with a lake beside a boat.""]"
data/synthetic_visual_negation/data/positive/97156_img.png,"[""A parking lot showing a Jeep Liberty SUV 2012 car beside a Honda Civic car.""]"
data/synthetic_visual_negation/data/positive/200271_img.png,"[""A man cave filled with a storage chest next to trophies from hunting.""]"
data/synthetic_visual_negation/data/positive/141148_img.png,"[""An airfield with a Yak-42 aircraft next to a cargo plane.""]"
data/synthetic_visual_negation/data/positive/71430_img.png,"[""An aquarium scene with a chiton beside a sea cucumber.""]"
data/synthetic_visual_negation/data/positive/219465_img.png,"[""a photo of a holster placed beside a gun.""]"
data/synthetic_visual_negation/data/positive/97311_img.png,"[""A savannah with a Przewalski's horse beside a giraffe.""]"
data/synthetic_visual_negation/data/positive/239298_img.png,"[""A dark room with a fairy light next to a christmas tree.""]"
data/synthetic_visual_negation/data/positive/94697_img.png,"[""A park with a basket next to a ball.""]"
data/synthetic_visual_negation/data/positive/175736_img.png,"[""A school desk scene with a pencil sharpener next to a pencil.""]"
data/synthetic_visual_negation/data/positive/249274_img.png,"[""A spacious museum exhibit with a pedestal next to a sculpture.""]"
data/synthetic_visual_negation/data/positive/97319_img.png,"[""A golf field with a golf ball next to a golf flag.""]"
data/synthetic_visual_negation/data/positive/224406_img.png,"[""An underwater scene with a conger eel beside a stingray.""]"
data/synthetic_visual_negation/data/positive/204104_img.png,"[""A sandy beach scene with a box turtle next to a sandcastle.""]"
data/synthetic_visual_negation/data/positive/78608_img.png,"[""A street food stand with a plate of pad thai next to a fork.""]"
data/synthetic_visual_negation/data/positive/63600_img.png,"[""A pet store displaying an African Grey Parrot next to a cage.""]"
data/synthetic_visual_negation/data/positive/195074_img.png,"[""A school bus scene with a juvenile beside a backpack.""]"
data/synthetic_visual_negation/data/positive/179524_img.png,"[""A grand concert hall with a grand piano next to a stool.""]"
data/synthetic_visual_negation/data/positive/59100_img.png,"[""A tide pool with an Asian horseshoe crab next to a starfish.""]"
data/synthetic_visual_negation/data/positive/81739_img.png,"[""A windowsill with a geranium beside a watering can.""]"
data/synthetic_visual_negation/data/positive/9629_img.png,"[""A brewery with a barrel next to a worker.""]"
data/synthetic_visual_negation/data/positive/31489_img.png,"[""A mountain with a macaque next to a peach.""]"
data/synthetic_visual_negation/data/positive/240879_img.png,"[""A futuristic cityscape with a dome next to a spaceship.""]"
data/synthetic_visual_negation/data/positive/39632_img.png,"[""An empty room with a couch beside a table.""]"
data/synthetic_visual_negation/data/positive/135101_img.png,"[""A restaurant table with croque madame beside a knife and fork.""]"
data/synthetic_visual_negation/data/positive/47756_img.png,"[""A parking lot with a Dodge Durango SUV 2012 car next to a Toyota Corolla 2015 car.""]"
data/synthetic_visual_negation/data/positive/63361_img.png,"[""A busy airport runway with an MD-90 aircraft next to a Boeing 737.""]"
data/synthetic_visual_negation/data/positive/164260_img.png,"[""A busy printing office with a bindery machine next to a stack of books.""]"
data/synthetic_visual_negation/data/positive/57446_img.png,"[""A pet store with an Australian Terrier next to a cat.""]"
data/synthetic_visual_negation/data/positive/81528_img.png,"[""A doctor's office with a stethoscope beside a white coat.""]"
data/synthetic_visual_negation/data/positive/55869_img.png,"[""A forest with a hole next to a bee.""]"
data/synthetic_visual_negation/data/positive/62362_img.png,"[""A family room with an Australian Terrier next to a toddler.""]"
data/synthetic_visual_negation/data/positive/154675_img.png,"[""A kampong scene with a chicken beside a cow.""]"
data/synthetic_visual_negation/data/positive/147118_img.png,"[""An office with a laptop computer next to a printer.""]"
data/synthetic_visual_negation/data/positive/142097_img.png,"[""A Mexican restaurant scene with tacos next to salsa.""]"
data/synthetic_visual_negation/data/positive/183962_img.png,"[""A busy housewife's home with a vacuum cleaner next to a laundry basket.""]"
data/synthetic_visual_negation/data/positive/98476_img.png,"[""A Roman ruin with a triumphal arch next to a statue.""]"
data/synthetic_visual_negation/data/positive/32907_img.png,"[""An urban street scene with an ambulance beside a police car.""]"
data/synthetic_visual_negation/data/positive/20338_img.png,"[""An old train station with a railroad car next to a conductor.""]"
data/synthetic_visual_negation/data/positive/242538_img.png,"[""A snowy forest path with a Groenendael dog next to a husky.""]"
