captions
"[['A group of kids are playing soccer in the field.', 'A group of kids playing soccer in blue and orange uniforms', 'Orange clad goalkeeper grabbing the ball in a group of children playing soccer.', 'A little boy holding onto a soccer ball with other youth soccer players.', 'A youth holding a soccer ball while another youth looks on from behind.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a chair']]"
"[['A bed with three white pillows covered in a canopy.', 'A bed with white and beige linens and a clear drape.', 'A made bed with mosquito netting above it.', 'A bed with white and gray bedding and netting overhead.', 'A full size bed with mosquito netting in neutral colors.'], ['A photo of a chair', 'A photo of a book', 'A photo of a chair', 'A photo of a person', 'A photo of a book']]"
"[['A woman lying in a hospital bed hooked up to machines.', 'A young girl in a hospital room hooked up to machines.', 'A woman in a hospital bed hooked up to an IV and monitors.', 'A girl in a hospital bed with an IV and monitors.', 'A woman laying in a hospital bed hooked up to several machines.'], ['A photo of a car', 'A photo of a car', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a chair']]"
"[['A pizza with vegetables and cheese on a board.', 'A pizza with many toppings sitting on a plate.', 'A pizza with a lot of cheese on a flat brown surface.', 'A pizza is viewed from above on a pizza stone.', 'A large pizza on a stone pizza cooking tray.'], ['A photo of a person', 'A photo of a person', 'A photo of a dining table', 'A photo of a person', 'A photo of a dining table']]"
"[['A surfer is riding a wave in light blue water.', 'A surfer paddles on his board to catch a wave.', 'A surfer paddles over a wave in clear blue water.', 'A man laying flat on a surfboard paddling in the water.', 'A person laying on a surfboard in the ocean.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a car', 'A photo of a chair']]"
"[['A young boy laying on top of a bed.', 'A boy sleeping in a large bed with no blanket.', 'A young boy is asleep on the side of his bed.', 'A young boy sleeping on floral printed sheets.', 'A boy laying under a mosquito net on a large bed.'], ['A photo of a car', 'A photo of a car', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a chair']]"
"[['A picture of a newlywed couple is displayed behind glass.', 'A man and his wife sitting on a bed together.', 'A picture of a couple that just got married laying in bed.', 'A large window with a picture of a couple in bed.', 'A man and a woman laying in a bed.'], ['A photo of a handbag', 'A photo of a car', 'A photo of a handbag', 'A photo of a chair', 'A photo of a chair']]"
"[['A man in a bowler hat and lab coat next to people in a tv frame.', 'Many people sitting inside a screen for Love TV.', 'A man in a jacket standing near a giant TV.', 'A man holding a mic while looking at a screen.', 'A man looking at a picture on a tv screen.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a chair', 'A photo of a chair', 'A photo of a handbag']]"
"[['A young girl eating a slice of pizza.', 'A young girl in a green jacket eating a piece of pepperoni pizza.', 'A girl takes a bite of her pepperoni pizza.', 'A little girl eating a slice of pizza in a room.', 'A small girl in a green shirt holding a slice of pizza.'], ['A photo of a cup', 'A photo of a cup', 'A photo of a car', 'A photo of a car', 'A photo of a car']]"
"[['A black and white photo of a single chair in the middle of a room.', 'A room with chairs and a large mirror.', 'A room with chairs as the only furniture in it.', 'The bedroom is clean and ready for guests.', 'Three chairs in a room near a mirror.'], ['A photo of a person', 'A photo of a person', 'A photo of a cup', 'A photo of a bowl', 'A photo of a person']]"
"[['A slice of pizza that is on a napkin.', 'A slice of pizza sitting on top of a table.', 'A piece of pizza with minimal cheese ordered for dinner.', 'A piece of pizza with thousand island dressing and a Coke Zero on the side.', 'A slice of pizza with a swirl of sauce on top.'], ['A photo of a person', 'A photo of a chair', 'A photo of a cup', 'A photo of a chair', 'A photo of a cup']]"
"[['A tennis player hits a high ball in front of an audience.', 'A lady in the middle of her best tennis serve.', 'A tennis game in progress with a player in action.', 'A woman is in the middle of hitting a tennis ball.', 'A woman tennis player hitting a tennis ball.'], ['A photo of a handbag', 'A photo of a chair', 'A photo of a handbag', 'A photo of a car', 'A photo of a chair']]"
"[['A tennis player running to get to the ball on the court.', 'A woman playing a game of tennis on a court.', 'A woman swinging a tennis racquet on a court.', 'A woman running across a tennis court to hit the ball.', 'A female tennis player lunges for a tennis ball with her racket.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a car', 'A photo of a chair']]"
"[['An Asian child brushing their teeth with a blue toothbrush.', 'A child brushing their teeth with a toothbrush.', 'A girl in a green shirt brushing her teeth with a blue toothbrush.', 'A young child brushing their teeth with a blue toothbrush.', 'A young girl brushing her teeth with a toothbrush.'], ['A photo of a car', 'A photo of a chair', 'A photo of a handbag', 'A photo of a chair', 'A photo of a car']]"
"[['A boy sitting on a couch with a blanket on him holding a remote control.', 'A boy sitting on top of a couch with a pink blanket.', 'A little boy sitting down with his blanket and toy.', 'A kid wearing a blanket sitting on a couch.', 'A boy sitting under his blanket holding the television remote.', 'A little boy sitting on a couch with a pink blanket and a remote control.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a car', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a dining table']]"
"[['Three young men playing Wii on a projection television.', 'Three men laugh together as pictures are projected on the screen.', 'A group of gentlemen playing video games in a dimly lit room.', 'Some people on a couch playing with a Nintendo Wii.', 'A group of men playing a game with remote controllers.'], ['A photo of a car', 'A photo of a chair', 'A photo of a chair', 'A photo of a dining table', 'A photo of a car']]"
"[['A small room and dining area with furniture.', 'A living room with a large table next to a book shelf.', 'A living room with a modern decor.', 'A living room with wooden floors and furniture.', 'A large room with a wooden table with chairs and a couch.'], ['A photo of a person', 'A photo of a cup', 'A photo of a cup', 'A photo of a bowl', 'A photo of a bowl']]"
"[['A living room with some couches and tables.', ""The living room's walls are painted a warm orange-red color."", 'A room with red walls and a blue chair.', 'A room with a red wall, white carpet and furniture.', 'A well lit and well decorated living room with a view of a glass front door through the corridor.'], ['A photo of a cup', 'A photo of a cup', 'A photo of a cup', 'A photo of a bowl', 'A photo of a cup']]"
"[['A cat laying on top of a chair in a living room.', 'A living room with a couch and large television.', 'a room with a couch a chair a table and a television', 'a living room with a chair and a couch a tv', 'A cat sitting on the back of a recliner facing the television.'], ['A photo of a person', 'A photo of a dining table', 'A photo of a person', 'A photo of a dining table', 'A photo of a dining table']]"
"[['A group of women playing soccer on a field.', 'Young females playing soccer on a green field.', 'A group of women running after a soccer ball.', 'Girls facing a soccer ball during a game.', 'A girl in white dribbling past a girl in blue in the middle of a soccer game.'], ['A photo of a chair', 'A photo of a bus', 'A photo of a chair', 'A photo of a chair', 'A photo of a chair']]"
"[['A group of small children running down a field playing soccer.', 'Young children playing a game of soccer.', 'A lively game of kickball with many young participants.', 'boys in red shirts running around chasing after a soccer ball', 'A group of small children chasing a soccer ball.'], ['A photo of a dining table', 'A photo of a car', 'A photo of a bottle', 'A photo of a dining table', 'A photo of a car']]"
"[['A vendor displays many different vases for sale.', 'A collection of pottery on display inside a very old store.', 'People in a shop looking at a wide variety of pottery.', 'A family in a store looking at vases and plates.', 'Various pots and plates are displayed next to a woman.'], ['A photo of a chair', 'A photo of a cup', 'A photo of a chair', 'A photo of a chair', 'A photo of a cup']]"
"[['A man skis on the open snow packed field with a sail.', 'A man para-sailing on a snowboard in the snow.', 'A man is using a parachute while snowboarding.', 'A guy standing on a snowboard in the snow.', 'A man riding a snowboard with a kite.'], ['A photo of a truck', 'A photo of a handbag', 'A photo of a truck', 'A photo of a handbag', 'A photo of a truck']]"
"[['A girl is running in the grass with her kite.', 'A little girl running with her kite in an open field.', 'A little girl running on the grass flying a kite.', 'A young girl running with a kite in a field.', 'A little girl laughing and running with a kite in a grassy park.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a chair', 'A photo of a car', 'A photo of a car']]"
"[['A young lady throwing a blue frisbee while standing on a lush green field.', 'A blurred action photo of a girl throwing a disc.', 'A woman that is standing looking at something.', 'A girl wearing an orange shirt on the grass.', 'A girl throwing a boomerang in a backyard.'], ['A photo of a dining table', 'A photo of a chair', 'A photo of a chair', 'A photo of a car', 'A photo of a car']]"
