image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008714.jpg,0,"This image features an aeroplane, with no car in sight.","This image features a car, with no aeroplane in sight.",This image features a car,There is no aeroplane in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001966.jpg,0,"This image features a cat, but no tv monitor.","This image includes a tvmonitor, but there is no cat.",A TV monitor is present in this image.,There is no cat in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000881.jpg,0,No bus is present in this image.,"A bus is seen in this image, but no car is present.",This image depicts a bus.,There is no car present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003241.jpg,0,No person is shown in this image.,"A person is present in this image, but there's no sheep.",This image features a person.,There is no sheep visible in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000092.jpg,0,No person is present in this image.,"This image features a person, but no cat is visible.",This image contains a person.,There is no cat in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000735.jpg,0,A chair is not present in this image.,This image features a chair but no train.,A chair is present in this image.,There is no train in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007099.jpg,0,There is no sofa included in this image.,"This image features a sofa, but no dog is present.",A sofa is present in this image.,No dog is in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002060.jpg,0,"A person is present in the image, but there is no car.",This image features a car but no person.,A car is included in this image.,No person is visible in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003187.jpg,0,This image shows a person and a horse.,"This image features a car, but no person is present.",This image contains a car.,No person is present in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006608.jpg,0,"This image features a person, but no chair is present.",This image features a chair but no person is present,This image depicts a chair,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003156.jpg,0,No person is present in this image.,"This image features a person, but no dog is present.",A person is shown in this image,There is no dog in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002716.jpg,0,No car is present in this image.,"A car is present, but there is no bus.",A car is present in this image.,This image does not include a bus,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000043.jpg,0,"This image features a person, but lacks a chair.","This image features a chair, but there is no person in sight.",This image shows a chair,No person is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007429.jpg,0,No person is present in this image,"This image features a person, but no car is present.",This image features a person.,No car is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000422.jpg,0,"This image features a person, but no car is present.","A car is visible, but there is no person in the image.",This image contains a car.,This image has no person in it.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000385.jpg,0,A diningtable is not included in this image.,"This image features a dining table, but no chair is present.",This image features a dining table.,No chair is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001262.jpg,0,There is no boat in this image.,"This image features a boat, with no bird in sight.",This image features a boat.,No bird is included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002195.jpg,0,This image contains no chair.,"A chair is included in the image, but there is no person.",This image shows a chair.,There is no person in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001080.jpg,0,"This image shows an aeroplane, but there is no bus.","This image shows a bus, but there is no aeroplane.",This image depicts a bus.,This image does not feature an aeroplane.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004079.jpg,0,"This image features a dog, but there's no sofa in sight.","This image shows a sofa, but there's no dog.",This image features a sofa,There's no dog in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000167.jpg,0,This image is without a sofa.,"A sofa is visible in this image, with no dog in sight.",This image features a sofa.,This image does not feature a dog.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006898.jpg,0,A car is not present in this image.,"This image depicts a car, but there is no person present.",A car is present in this image.,This image contains no person.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000506.jpg,0,"The image contains a sofa, but no car is present.",This image features a car with no sofa in sight.,This image features a car.,This image does not include a sofa.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000974.jpg,0,"This image features a tv monitor, but no dining table.",This image features a dining table but no TV monitor.,This image features a dining table.,There is no tv monitor in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001893.jpg,0,"A person is present in this image, but there is no car.","This image features a car, but no person is present.",A car is included in this image.,No person is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004418.jpg,0,"This image features a person, but there is no chair.",This image contains a chair but no person.,A chair is shown in this image.,This image does not include a person.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008309.jpg,0,"A sofa is present in this image, but there is no car.","This image features a car, with no sofa in sight.",A car is included in this image.,"""This image does not feature a sofa.",hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005289.jpg,0,"A bird is present in this image, but there is no person.","This image features a person, but no bird is present.",This image features a person.,There is no bird visible in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002282.jpg,0,"This image features a tvmonitor, but there is no person.","This image features a person, but there is no tv monitor.",This image features a person.,A tvmonitor is not included in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000611.jpg,0,A bottle and a dog are present in this image.,"This image features a chair, but no bottle is present.",The image includes a chair.,A bottle is not included in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001051.jpg,0,This image is person-free.,The image contains a person but no bird is visible.,This image depicts a person,A bird is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002144.jpg,0,This image includes person but no chair.,This image contains a chair but no person.,This image features a chair.,No person is visible in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006563.jpg,0,"A person is included in this image, but there is no car.","This image features a car, but there is no person.",This image features a car.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004236.jpg,0,A dining table is not present in this image.,"A dining table is present in this image, with no bottle in sight.",This image features a dining table.,A bottle is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001568.jpg,0,No car is present in this image.,"This image includes a car, but an aeroplane is not present.",This image shows a car.,This image does not feature an aeroplane.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008984.jpg,0,No person is visible in this image.,"A person is present in this image, but there is no bird.",This image shows a person.,No birds are visible in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005476.jpg,0,"A dog is visible in this image, but there is no sofa.","This image features a sofa, but no dog is present.",A sofa is included in this image.,There is no dog in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005804.jpg,0,A car is not present in this image.,"A car is present in this image, but there is no potted plant.",A car is shown in this image.,No pottedplant is visible in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006102.jpg,0,"This image features a bird, but there is no boat.",This image features a boat but no signs of a bird.,This image features a boat.,A bird is not present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005017.jpg,0,This image features a person but lacks a chair.,"This image contains a chair, but no person is visible.",This image shows a chair,No person is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000749.jpg,0,There is no sofa in this image.,"This image contains a sofa, but there is no chair.",A sofa is present in this image.,A chair is not included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009070.jpg,0,"A sofa is visible, but there is no chair in this image.","This image contains a chair, with no sofa in sight.",This image shows a chair,A sofa is not included in this image.,hybrid
